"ax0ra4","ax1ra4","ax2ra4","ax3ra4","ax4ra4","ax6ra4","ax7ra4","ax0ra5","ax1ra5","C600","np","IO115","M210","C7021","C7016","C7017","C7018","time","date","datetime","noDup","timeDiff"
272.93,269.83,78.54,80,20,549.99,734999,0,0,1,4,1,1,1,0,1,0,"17:36:51:312:",4042016,"2016-04-04 17:36:51",1,0
272.92,269.83,78.54,80,20,549.99,734999,0,0,1,4,1,1,1,0,1,0,"17:36:51:375:",4042016,"2016-04-04 17:36:51",1,0
272.91,269.83,78.54,80,20,549.99,734999,-1,0,1,4,1,1,1,0,1,0,"17:36:51:437:",4042016,"2016-04-04 17:36:51",1,0
272.58,269.81,78.54,80,20,549.99,734999,-8,-2,1,4,1,1,1,0,1,0,"17:36:51:500:",4042016,"2016-04-04 17:36:51",1,0
272.44,269.74,78.54,80,20,549.99,734999,-6,0,1,4,1,1,1,0,1,0,"17:36:51:562:",4042016,"2016-04-04 17:36:51",1,0
272.2,269.7,78.54,80,20,549.99,734999,-5,-1,1,4,1,1,1,0,1,0,"17:36:51:625:",4042016,"2016-04-04 17:36:51",1,0
271.97,269.58,78.54,80,20,549.99,734999,-3,-2,1,4,1,1,1,0,1,0,"17:36:51:687:",4042016,"2016-04-04 17:36:51",1,0
271.71,269.41,78.54,80,20,549.99,734999,-4,-2,1,4,1,1,1,0,1,0,"17:36:51:750:",4042016,"2016-04-04 17:36:51",1,0
271.44,269.23,78.54,80,20,549.99,734999,-5,-4,1,4,1,1,1,0,1,0,"17:36:51:812:",4042016,"2016-04-04 17:36:51",1,0
271.1,269,78.54,80,20,549.99,734999,-5,-4,1,4,1,1,1,0,1,0,"17:36:51:875:",4042016,"2016-04-04 17:36:51",1,0
270.72,268.68,78.54,80,20,549.99,734999,-5,-5,1,4,1,1,1,0,1,0,"17:36:51:937:",4042016,"2016-04-04 17:36:51",1,0
270.37,268.36,78.54,80,20,549.99,734999,-6,-5,1,4,1,1,1,0,1,0,"17:36:52:000:",4042016,"2016-04-04 17:36:52",1,0
269.99,268.12,78.54,80,20,549.99,734999,-6,-4,1,4,1,1,1,0,1,0,"17:36:52:062:",4042016,"2016-04-04 17:36:52",1,0
269.66,267.92,78.54,80,20,549.99,734999,-6,-4,1,4,1,1,1,0,1,0,"17:36:52:125:",4042016,"2016-04-04 17:36:52",1,0
269.23,267.65,78.54,80,20,549.99,734999,-6,-4,1,4,1,1,1,0,1,0,"17:36:52:187:",4042016,"2016-04-04 17:36:52",1,0
268.84,267.4,78.54,80,20,549.99,734999,-6,-4,1,4,1,1,1,0,1,0,"17:36:52:250:",4042016,"2016-04-04 17:36:52",1,0
268.49,267.19,78.54,80,20,549.99,734999,-6,-4,1,4,1,1,1,0,1,0,"17:36:52:312:",4042016,"2016-04-04 17:36:52",1,0
268.11,266.94,78.54,80,20,549.99,734999,-6,-4,1,4,1,1,1,0,1,0,"17:36:52:375:",4042016,"2016-04-04 17:36:52",1,0
267.69,266.67,78.54,80,20,549.99,734999,-6,-4,1,4,1,1,1,0,1,0,"17:36:52:437:",4042016,"2016-04-04 17:36:52",1,0
267.38,266.47,78.54,80,20,549.99,734999,-6,-4,1,4,1,1,1,0,1,0,"17:36:52:500:",4042016,"2016-04-04 17:36:52",1,0
267,266.22,78.54,80,20,549.99,734999,-5,-3,1,4,1,1,1,0,1,0,"17:36:52:562:",4042016,"2016-04-04 17:36:52",1,0
266.72,266.04,78.54,80,20,549.99,734999,-5,-3,1,4,1,1,1,0,1,0,"17:36:52:625:",4042016,"2016-04-04 17:36:52",1,0
266.39,265.82,78.54,80,20,549.99,734999,-5,-3,1,4,1,1,1,0,1,0,"17:36:52:687:",4042016,"2016-04-04 17:36:52",1,0
266.15,265.65,78.54,80,20,549.99,734999,-4,-3,1,4,1,1,1,0,1,0,"17:36:52:750:",4042016,"2016-04-04 17:36:52",1,0
265.88,265.48,78.54,80,20,549.99,734999,-4,-3,1,4,1,1,1,0,1,0,"17:36:52:812:",4042016,"2016-04-04 17:36:52",1,0
265.62,265.3,78.54,80,20,549.99,734999,-4,-2,1,4,1,1,1,0,1,0,"17:36:52:875:",4042016,"2016-04-04 17:36:52",1,0
265.42,265.17,78.54,80,20,549.99,734999,-3,-2,1,4,1,1,1,0,1,0,"17:36:52:937:",4042016,"2016-04-04 17:36:52",1,0
265.22,265.04,78.54,80,20,549.99,734999,-3,-2,1,4,1,1,1,0,1,0,"17:36:53:000:",4042016,"2016-04-04 17:36:53",1,0
265.04,264.91,78.54,80,20,549.99,734999,-3,-2,1,4,1,1,1,0,1,0,"17:36:53:062:",4042016,"2016-04-04 17:36:53",1,0
264.88,264.8,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,0,"17:36:53:125:",4042016,"2016-04-04 17:36:53",1,0
264.72,264.69,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:53:187:",4042016,"2016-04-04 17:36:53",1,0
264.61,264.61,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:53:250:",4042016,"2016-04-04 17:36:53",1,0
264.5,264.5,78.54,80,20,549.99,734999,-2,-1,1,4,1,1,1,0,1,1,"17:36:53:312:",4042016,"2016-04-04 17:36:53",1,0
264.39,264.4,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:53:375:",4042016,"2016-04-04 17:36:53",1,0
264.26,264.27,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:53:437:",4042016,"2016-04-04 17:36:53",1,0
264.17,264.17,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:53:500:",4042016,"2016-04-04 17:36:53",1,0
264.08,264.08,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:53:562:",4042016,"2016-04-04 17:36:53",1,0
263.98,263.98,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:53:625:",4042016,"2016-04-04 17:36:53",1,0
263.86,263.86,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:53:687:",4042016,"2016-04-04 17:36:53",1,0
263.76,263.75,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:53:750:",4042016,"2016-04-04 17:36:53",1,0
263.65,263.65,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:53:812:",4042016,"2016-04-04 17:36:53",1,0
263.56,263.56,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:53:875:",4042016,"2016-04-04 17:36:53",1,0
263.45,263.45,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:53:937:",4042016,"2016-04-04 17:36:53",1,0
263.35,263.35,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:54:000:",4042016,"2016-04-04 17:36:54",1,0
263.25,263.25,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:54:062:",4042016,"2016-04-04 17:36:54",1,0
263.13,263.13,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:54:125:",4042016,"2016-04-04 17:36:54",1,0
263.04,263.04,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:54:187:",4042016,"2016-04-04 17:36:54",1,0
262.93,262.94,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:54:250:",4042016,"2016-04-04 17:36:54",1,0
262.83,262.83,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:54:312:",4042016,"2016-04-04 17:36:54",1,0
262.73,262.73,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:54:375:",4042016,"2016-04-04 17:36:54",1,0
262.61,262.61,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:54:437:",4042016,"2016-04-04 17:36:54",1,0
262.52,262.52,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:54:500:",4042016,"2016-04-04 17:36:54",1,0
262.4,262.4,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:54:562:",4042016,"2016-04-04 17:36:54",1,0
262.31,262.31,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:54:625:",4042016,"2016-04-04 17:36:54",1,0
262.19,262.19,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:54:687:",4042016,"2016-04-04 17:36:54",1,0
262.09,262.09,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:54:750:",4042016,"2016-04-04 17:36:54",1,0
262,262,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:54:812:",4042016,"2016-04-04 17:36:54",1,0
261.89,261.89,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:54:875:",4042016,"2016-04-04 17:36:54",1,0
261.79,261.79,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:54:937:",4042016,"2016-04-04 17:36:54",1,0
261.68,261.68,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:55:000:",4042016,"2016-04-04 17:36:55",1,0
261.57,261.56,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:55:062:",4042016,"2016-04-04 17:36:55",1,0
261.48,261.47,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:55:125:",4042016,"2016-04-04 17:36:55",1,0
261.37,261.37,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:55:187:",4042016,"2016-04-04 17:36:55",1,0
261.27,261.27,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:55:250:",4042016,"2016-04-04 17:36:55",1,0
261.16,261.16,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:55:312:",4042016,"2016-04-04 17:36:55",1,0
261.05,261.04,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:55:375:",4042016,"2016-04-04 17:36:55",1,0
260.96,260.95,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:55:437:",4042016,"2016-04-04 17:36:55",1,0
260.85,260.85,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:55:500:",4042016,"2016-04-04 17:36:55",1,0
260.75,260.75,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:55:562:",4042016,"2016-04-04 17:36:55",1,0
260.62,260.62,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:55:625:",4042016,"2016-04-04 17:36:55",1,0
260.52,260.52,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:55:687:",4042016,"2016-04-04 17:36:55",1,0
260.44,260.44,78.54,80,20,549.99,734999,-1,-2,1,4,1,1,1,0,1,1,"17:36:55:750:",4042016,"2016-04-04 17:36:55",1,0
260.33,260.33,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:55:812:",4042016,"2016-04-04 17:36:55",1,0
260.23,260.23,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:55:875:",4042016,"2016-04-04 17:36:55",1,0
260.13,260.13,78.54,80,20,549.99,734999,-2,-2,1,4,1,1,1,0,1,1,"17:36:55:937:",4042016,"2016-04-04 17:36:55",1,0
260.03,260.02,78.54,80,20,549.99,734999,-1,-1,1,4,1,1,1,0,1,1,"17:36:56:000:",4042016,"2016-04-04 17:36:56",1,0
259.96,259.96,78.54,80,20,549.99,734999,-1,-1,1,4,1,1,1,0,1,1,"17:36:56:062:",4042016,"2016-04-04 17:36:56",1,0
259.91,259.9,78.54,80,20,549.99,734999,-1,-1,1,4,1,1,1,0,1,1,"17:36:56:125:",4042016,"2016-04-04 17:36:56",1,0
259.87,259.86,78.54,80,20,549.99,734999,-1,-1,1,4,1,1,1,0,1,1,"17:36:56:187:",4042016,"2016-04-04 17:36:56",1,0
259.84,259.83,78.54,80,20,549.99,734999,0,0,1,4,1,1,1,0,1,1,"17:36:56:250:",4042016,"2016-04-04 17:36:56",1,0
259.82,259.82,78.54,80,20,549.99,734999,0,0,1,4,1,1,1,0,1,1,"17:36:56:312:",4042016,"2016-04-04 17:36:56",1,0
259.82,259.81,78.54,80,20,549.99,734999,0,0,1,4,1,1,1,0,1,1,"17:36:56:375:",4042016,"2016-04-04 17:36:56",1,0
259.81,259.81,78.54,80,20,549.99,734999,0,0,1,4,1,1,1,0,1,1,"17:36:56:437:",4042016,"2016-04-04 17:36:56",2,0
259.81,259.8,78.54,80,20,549.99,734999,0,0,1,4,1,1,1,0,1,1,"17:36:56:562:",4042016,"2016-04-04 17:36:56",2,0
259.81,259.8,78.54,80,20,549.99,734999,0,0,1,4,1,1,1,0,1,1,"17:36:56:687:",4042016,"2016-04-04 17:36:56",2,0
259.9,259.83,78.54,80,20,549.99,734999,5,3,0,4,1,1,1,0,1,1,"17:36:56:812:",4042016,"2016-04-04 17:36:56",1,0
260.56,260.29,78.54,80,20,549.99,734999,7,10,0,4,1,1,1,0,1,1,"17:36:56:875:",4042016,"2016-04-04 17:36:56",1,0
260.68,260.35,78.54,80,20,549.99,734999,1,0,0,4,1,1,1,0,1,1,"17:36:56:937:",4042016,"2016-04-04 17:36:56",1,0
260.7,260.36,78.54,80,20,549.99,734999,0,0,0,4,1,1,1,0,1,1,"17:36:57:000:",4042016,"2016-04-04 17:36:57",2,0
260.71,260.36,78.54,80,20,549.99,734999,0,0,0,4,1,1,1,0,1,1,"17:36:57:125:",4042016,"2016-04-04 17:36:57",1,0
260.72,260.36,78.54,80,20,549.99,734999,0,0,0,4,1,1,0,0,1,0,"17:36:57:187:",4042016,"2016-04-04 17:36:57",1,0
262.99,262,78.54,80,20,549.99,734999,58,37,0,4,1,1,0,0,1,0,"17:36:57:250:",4042016,"2016-04-04 17:36:57",1,0
267.08,265.79,78.54,80,20,549.99,734999,73,64,0,0,1,1,0,0,1,0,"17:36:57:312:",4042016,"2016-04-04 17:36:57",1,0
270.9,269.68,78.54,80,20,549.99,734999,82,80,0,0,1,1,0,0,1,0,"17:36:57:375:",4042016,"2016-04-04 17:36:57",1,0
276.87,275.65,78.54,80,20,549.99,734999,109,108,0,0,1,1,0,0,1,0,"17:36:57:437:",4042016,"2016-04-04 17:36:57",1,0
284.39,283.06,78.54,80,20,549.99,734999,127,127,0,0,1,1,0,0,0,0,"17:36:57:500:",4042016,"2016-04-04 17:36:57",1,0
294.38,292.95,78.54,80,20,549.99,734999,155,152,0,0,1,1,0,0,0,0,"17:36:57:562:",4042016,"2016-04-04 17:36:57",1,0
303.28,301.69,78.54,80,20,549.99,734999,167,164,0,0,1,1,0,0,0,0,"17:36:57:625:",4042016,"2016-04-04 17:36:57",1,0
315.24,313.54,78.54,80,20,549.99,734999,171,171,0,0,1,1,0,0,0,0,"17:36:57:687:",4042016,"2016-04-04 17:36:57",1,0
324.85,323.11,78.54,80,20,549.99,734999,178,177,0,0,1,1,0,0,0,0,"17:36:57:750:",4042016,"2016-04-04 17:36:57",1,0
336.08,334.25,78.54,80,20,549.99,734999,180,180,0,0,1,1,0,0,0,0,"17:36:57:812:",4042016,"2016-04-04 17:36:57",1,0
348.82,346.94,78.37,79.69,20.11,551.85,736726,182,181,0,0,1,1,0,0,0,0,"17:36:57:875:",4042016,"2016-04-04 17:36:57",1,0
358.8,356.83,76.76,78.03,20.95,562.5,747524,183,180,0,0,1,1,0,0,0,0,"17:36:57:937:",4042016,"2016-04-04 17:36:57",1,0
370.18,368.13,72.61,73.91,23.36,588.36,773295,181,182,0,0,1,1,0,0,0,0,"17:36:58:000:",4042016,"2016-04-04 17:36:58",1,0
381.46,379.52,65.72,67.25,27.71,629.62,814697,182,182,0,0,1,1,0,0,0,0,"17:36:58:062:",4042016,"2016-04-04 17:36:58",1,0
392.94,390.86,56.1,57.98,34.25,678.64,871542,182,181,0,0,1,1,0,0,0,0,"17:36:58:125:",4042016,"2016-04-04 17:36:58",1,0
405.78,403.71,45.17,45.11,44.15,721.97,950735,184,184,0,0,1,1,0,0,0,0,"17:36:58:187:",4042016,"2016-04-04 17:36:58",1,0
415.77,413.66,38.31,34.77,53.15,743.19,1011696,183,183,0,0,1,1,0,0,0,0,"17:36:58:250:",4042016,"2016-04-04 17:36:58",1,0
427.25,425.08,32.88,23.05,63.75,754.5,1070156,184,184,0,0,1,1,0,0,0,0,"17:36:58:312:",4042016,"2016-04-04 17:36:58",1,0
438.69,436.49,30.11,13.62,73.6,756.92,1113106,183,182,0,0,1,1,0,0,0,0,"17:36:58:375:",4042016,"2016-04-04 17:36:58",1,0
450.16,447.82,29.11,6.8,82.01,757.38,1141159,182,180,0,0,1,1,0,0,0,0,"17:36:58:437:",4042016,"2016-04-04 17:36:58",1,0
463.09,460.7,28.73,2.19,89.27,757.48,1154569,186,186,0,0,1,1,0,0,0,0,"17:36:58:500:",4042016,"2016-04-04 17:36:58",1,0
473.08,470.89,28.61,0.64,93.11,757.49,1156773,181,187,0,0,1,1,0,0,0,0,"17:36:58:562:",4042016,"2016-04-04 17:36:58",1,0
483.89,481.98,28.56,0.15,95.89,757.5,1157378,164,168,0,0,1,1,0,0,0,0,"17:36:58:625:",4042016,"2016-04-04 17:36:58",1,0
493.08,491.3,28.55,0.03,97.58,757.5,1157478,134,137,0,0,1,1,0,0,0,0,"17:36:58:687:",4042016,"2016-04-04 17:36:58",1,0
500.4,498.78,28.54,0.01,98.62,757.5,1157507,103,106,0,0,1,1,0,0,0,0,"17:36:58:750:",4042016,"2016-04-04 17:36:58",1,0
506.18,504.75,28.54,0,99.3,757.5,1157521,65,68,0,0,1,1,0,0,0,0,"17:36:58:812:",4042016,"2016-04-04 17:36:58",1,0
508.75,507.48,28.53,0,99.62,757.5,1157521,35,38,0,0,1,1,0,0,0,0,"17:36:58:875:",4042016,"2016-04-04 17:36:58",1,0
510.24,509.13,28.53,0,99.85,757.5,1157518,18,21,0,0,1,1,0,0,0,0,"17:36:58:937:",4042016,"2016-04-04 17:36:58",1,0
511.41,510.4,28.53,0,99.98,757.5,1157518,20,21,0,0,1,1,0,0,0,0,"17:36:59:000:",4042016,"2016-04-04 17:36:59",1,0
511.74,510.64,28.53,0,100.07,757.5,1157514,0,-1,0,0,1,1,0,0,0,0,"17:36:59:062:",4042016,"2016-04-04 17:36:59",1,0
511.63,510.6,28.53,0,100.13,757.5,1157511,0,-1,0,0,0,0,0,1,0,0,"17:36:59:125:",4042016,"2016-04-04 17:36:59",1,0
511.63,510.59,28.53,0,100.15,757.5,1157511,0,0,0,0,0,0,0,1,0,0,"17:36:59:187:",4042016,"2016-04-04 17:36:59",1,0
511.63,510.59,28.53,0,100.17,757.5,1157507,0,0,0,0,0,0,0,1,0,0,"17:36:59:250:",4042016,"2016-04-04 17:36:59",1,0
511.63,510.59,28.54,0,100.18,757.5,1157507,0,0,0,0,0,0,1,1,0,0,"17:36:59:312:",4042016,"2016-04-04 17:36:59",1,0
511.63,510.59,28.54,0,100.19,757.5,1157507,0,0,0,0,0,0,1,1,0,0,"17:36:59:375:",4042016,"2016-04-04 17:36:59",3,0
511.63,510.59,28.54,0,100.19,757.5,1157507,0,0,0,0,1,0,1,1,0,0,"17:36:59:562:",4042016,"2016-04-04 17:36:59",1,0
511.63,510.59,28.54,0,100.2,757.5,1157507,0,0,1,0,1,0,1,1,0,0,"17:36:59:625:",4042016,"2016-04-04 17:36:59",1,0
511.63,510.59,28.54,0,100.2,757.5,1157507,0,0,1,0,1,1,1,1,0,0,"17:36:59:687:",4042016,"2016-04-04 17:36:59",1,0
511.63,510.58,28.54,0,100.2,757.5,1157507,0,-1,1,0,1,1,1,1,0,0,"17:36:59:750:",4042016,"2016-04-04 17:36:59",1,0
511.08,509.18,28.54,0,100.2,757.5,1157507,-20,-33,1,0,1,1,1,0,0,0,"17:36:59:812:",4042016,"2016-04-04 17:36:59",1,0
509.66,507.26,28.54,0,100.2,757.5,1157507,-17,-20,1,0,1,1,1,0,0,0,"17:36:59:875:",4042016,"2016-04-04 17:36:59",1,0
508.54,505.92,28.54,0,100.2,757.5,1157507,-28,-35,1,0,1,1,1,0,0,0,"17:36:59:937:",4042016,"2016-04-04 17:36:59",1,0
504.16,501.31,28.54,0,100.2,757.5,1157507,-86,-83,1,0,1,1,1,0,0,0,"17:37:00:000:",4042016,"2016-04-04 17:37:00",1,0
497.96,495.4,28.54,0,100.2,757.5,1157507,-111,-103,1,0,1,1,1,0,0,0,"17:37:00:062:",4042016,"2016-04-04 17:37:00",1,0
491.31,488.96,28.54,0,100.2,757.5,1157507,-132,-130,1,0,1,1,1,0,0,0,"17:37:00:125:",4042016,"2016-04-04 17:37:00",1,0
481.94,479.72,28.54,0,100.2,757.5,1157507,-164,-162,1,0,1,1,1,0,0,0,"17:37:00:187:",4042016,"2016-04-04 17:37:00",1,0
470.78,468.69,28.54,0,100.2,757.5,1157507,-192,-190,1,0,1,1,1,0,0,0,"17:37:00:250:",4042016,"2016-04-04 17:37:00",1,0
457.82,455.85,28.54,0,100.2,757.5,1157507,-218,-217,1,0,1,1,1,0,0,0,"17:37:00:312:",4042016,"2016-04-04 17:37:00",1,0
442.04,440.23,28.54,0,100.2,757.5,1157507,-220,-219,1,0,1,1,1,0,0,0,"17:37:00:375:",4042016,"2016-04-04 17:37:00",1,0
430.25,428.51,28.54,0,100.2,757.5,1157507,-219,-217,1,0,1,1,1,0,0,0,"17:37:00:437:",4042016,"2016-04-04 17:37:00",1,0
416.4,414.75,28.54,0,100.2,757.5,1157507,-222,-220,1,0,1,1,1,0,0,0,"17:37:00:500:",4042016,"2016-04-04 17:37:00",1,0
402.89,401.34,28.54,0,100.2,757.5,1157507,-218,-216,1,0,1,1,1,0,0,0,"17:37:00:562:",4042016,"2016-04-04 17:37:00",1,0
389.2,387.75,28.54,0,100.2,757.5,1157507,-216,-215,1,0,1,1,1,0,0,0,"17:37:00:625:",4042016,"2016-04-04 17:37:00",1,0
374.03,372.66,28.54,0,100.2,757.5,1157507,-216,-215,1,0,1,1,1,0,0,0,"17:37:00:687:",4042016,"2016-04-04 17:37:00",1,0
362.72,361.4,28.54,0,100.2,757.5,1157507,-199,-197,1,0,1,1,1,0,0,0,"17:37:00:750:",4042016,"2016-04-04 17:37:00",1,0
350.79,349.51,28.54,0,100.2,757.5,1157507,-188,-186,1,0,1,1,1,0,0,0,"17:37:00:812:",4042016,"2016-04-04 17:37:00",1,0
339.66,338.42,28.54,0,100.2,757.5,1157507,-170,-170,1,0,1,1,1,0,0,0,"17:37:00:875:",4042016,"2016-04-04 17:37:00",1,0
329.49,328.19,28.54,0,100.2,757.5,1157507,-156,-158,1,0,1,1,1,0,0,0,"17:37:00:937:",4042016,"2016-04-04 17:37:00",1,0
319.19,317.64,28.54,0,100.2,757.5,1157507,-138,-143,1,0,1,1,1,0,0,0,"17:37:01:000:",4042016,"2016-04-04 17:37:01",1,0
311.95,310.15,28.54,0,100.2,757.5,1157507,-128,-132,1,0,1,1,1,0,0,0,"17:37:01:062:",4042016,"2016-04-04 17:37:01",1,0
304.38,302.36,28.54,0,100.2,757.5,1157507,-116,-120,1,0,1,1,1,0,0,0,"17:37:01:125:",4042016,"2016-04-04 17:37:01",1,0
297.63,295.45,28.54,0,100.2,757.5,1157507,-102,-104,1,0,1,1,1,0,0,0,"17:37:01:187:",4042016,"2016-04-04 17:37:01",1,0
291.74,289.42,28.54,0,100.2,757.5,1157507,-88,-90,1,0,1,1,1,0,0,0,"17:37:01:250:",4042016,"2016-04-04 17:37:01",1,0
286.12,283.68,28.54,0,100.2,757.5,1157507,-73,-76,1,0,1,1,1,0,0,0,"17:37:01:312:",4042016,"2016-04-04 17:37:01",1,0
282.49,279.99,28.54,0,100.2,757.5,1157507,-61,-62,1,0,1,1,1,0,0,0,"17:37:01:375:",4042016,"2016-04-04 17:37:01",1,0
279.14,276.58,28.54,0,100.2,757.5,1157507,-48,-48,1,0,1,1,1,0,0,0,"17:37:01:437:",4042016,"2016-04-04 17:37:01",1,0
276.63,274.05,28.54,0,100.2,757.5,1157507,-34,-34,1,0,1,1,1,0,0,0,"17:37:01:500:",4042016,"2016-04-04 17:37:01",1,0
274.97,272.32,28.54,0,100.2,757.5,1157507,-20,-24,1,0,1,1,1,0,0,0,"17:37:01:562:",4042016,"2016-04-04 17:37:01",1,0
274.07,270.8,28.54,0,100.2,757.5,1157507,-10,-27,1,0,1,1,1,0,0,0,"17:37:01:625:",4042016,"2016-04-04 17:37:01",1,0
273.04,269.71,28.54,0,100.2,757.5,1157507,-16,-4,1,0,1,1,1,0,1,0,"17:37:01:687:",4042016,"2016-04-04 17:37:01",1,0
273.11,269.9,28.54,0,100.2,757.5,1157507,6,0,1,0,1,1,1,0,1,0,"17:37:01:750:",4042016,"2016-04-04 17:37:01",1,0
273.3,269.93,28.54,0,100.2,757.5,1157507,0,0,1,0,1,1,1,0,1,0,"17:37:01:812:",4042016,"2016-04-04 17:37:01",1,0
273.3,269.92,28.54,0,100.2,757.5,1157507,0,0,1,0,1,1,1,0,1,0,"17:37:01:875:",4042016,"2016-04-04 17:37:01",5,1
273.31,269.92,28.54,0,100.2,757.5,1157507,0,0,1,0,1,1,1,0,1,0,"17:37:02:187:",4042016,"2016-04-04 17:37:02",1,0
273.3,269.92,28.54,0,100.2,757.5,1157507,0,0,1,0,1,1,1,0,1,0,"17:37:02:250:",4042016,"2016-04-04 17:37:02",5,0
273.29,269.91,28.54,0,100.2,757.5,1157507,0,0,1,0,1,1,1,0,1,0,"17:37:02:562:",4042016,"2016-04-04 17:37:02",1,0
273.28,269.91,28.54,0,100.2,757.5,1157507,0,0,1,0,1,1,1,0,1,0,"17:37:02:625:",4042016,"2016-04-04 17:37:02",1,0
273.23,269.91,28.54,0,100.2,757.5,1157507,-2,0,1,0,1,1,1,0,1,0,"17:37:02:687:",4042016,"2016-04-04 17:37:02",1,0
272.9,269.87,28.54,0,100.2,757.5,1157507,0,0,1,0,1,1,1,0,1,0,"17:37:02:750:",4042016,"2016-04-04 17:37:02",1,0
272.6,269.82,28.54,0,100.2,757.5,1157507,-2,-1,1,0,1,1,1,0,1,0,"17:37:02:812:",4042016,"2016-04-04 17:37:02",1,0
272.26,269.71,28.54,0,100.2,757.5,1157507,-5,-2,1,0,1,1,1,0,1,0,"17:37:02:875:",4042016,"2016-04-04 17:37:02",1,0
271.99,269.57,28.54,0,100.2,757.5,1157507,-5,-3,1,0,1,1,1,0,1,0,"17:37:02:937:",4042016,"2016-04-04 17:37:02",1,0
271.63,269.35,28.54,0,100.2,757.5,1157507,-6,-4,1,0,1,1,1,0,1,0,"17:37:03:000:",4042016,"2016-04-04 17:37:03",1,0
271.26,269.07,28.54,0,100.2,757.5,1157507,-6,-5,1,0,1,1,1,0,1,0,"17:37:03:062:",4042016,"2016-04-04 17:37:03",1,0
270.9,268.71,28.54,0,100.2,757.5,1157507,-6,-6,1,0,1,1,1,0,1,0,"17:37:03:125:",4042016,"2016-04-04 17:37:03",1,0
270.46,268.33,28.54,0,100.2,757.5,1157507,-7,-4,1,0,1,1,1,0,1,0,"17:37:03:187:",4042016,"2016-04-04 17:37:03",1,0
270.1,268.11,28.54,0,100.2,757.5,1157507,-7,-4,1,0,1,1,1,0,1,0,"17:37:03:250:",4042016,"2016-04-04 17:37:03",1,0
